case_id,model,status,service_mode,fallback_used,requested_domain_type,effective_domain_type,domain_adaptation,material,medium_id,temperature_c,pressure_mpa,time_ms,frequency_hz,source_x,source_y,source_z,probe_x,probe_y,probe_z,direction_x,direction_y,direction_z,azimuth_deg,elevation_deg,magnitude,travel_time_ms_pred,max_displacement,max_temperature_perturbation,wave_type,model_version,error_code,error_message,http_status
case_004_sandstone,pinn,ok,checkpoint,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,120.0,25.0,12.0,75.0,0.12,0.34,0.0,0.68,0.52,0.0,0.974312,0.225202,0.0,13.015,0.0,0.040068,0.097484,1.2988e-05,0.104623,physics_informed,pinn-baseline@best_model.pth,,,200
case_004_sandstone,mgn,ok,rollout,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,120.0,25.0,12.0,75.0,0.12,0.34,0.0,0.68,0.52,0.0,0.952029,0.306009,0.0,17.8189,0.0,1.0,2.753351,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_004_sandstone,fno,ok,checkpoint,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,120.0,25.0,12.0,75.0,0.12,0.34,0.0,0.68,0.52,0.0,0.804566,0.593863,0.0,36.4316,0.0,71744.780056,1.553351,66372.4921875,119227.015625,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_004_sandstone,transformer,ok,checkpoint,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,120.0,25.0,12.0,75.0,0.12,0.34,0.0,0.68,0.52,0.0,0.96246,0.271423,0.0,15.749,0.0,1.0,0.125553,0.00134441,733.473877,tokenset,oformer-baseline@best_model.pth,,,200
case_005_sandstone,pinn,ok,checkpoint,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,180.0,60.0,12.0,50.0,0.31,0.47,0.0,0.8,0.48,0.0,0.982249,0.187584,0.0,10.812,0.0,0.040416,0.082006,1.5784e-05,0.195289,physics_informed,pinn-baseline@best_model.pth,,,200
case_005_sandstone,mgn,ok,rollout,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,180.0,60.0,12.0,50.0,0.31,0.47,0.0,0.8,0.48,0.0,0.999792,0.020404,0.0,1.1691,0.0,1.0,2.594331,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_005_sandstone,fno,ok,checkpoint,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,180.0,60.0,12.0,50.0,0.31,0.47,0.0,0.8,0.48,0.0,0.804572,0.593855,0.0,36.431,0.0,71744.780056,1.394331,66372.4921875,119227.015625,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_005_sandstone,transformer,ok,checkpoint,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,180.0,60.0,12.0,50.0,0.31,0.47,0.0,0.8,0.48,0.0,0.991363,0.131147,0.0,7.536,0.0,1.0,0.104611,0.001344412,733.475708,tokenset,oformer-baseline@best_model.pth,,,200
case_006_basalt,pinn,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,320.0,60.0,4.0,50.0,0.18,0.42,0.0,0.74,0.6,0.0,0.961306,0.275482,0.0,15.991,0.0,0.035738,0.097724,1.6772e-05,0.349873,physics_informed,pinn-baseline@best_model.pth,,,200
case_006_basalt,mgn,ok,rollout,False,rect_2d,rect_2d,none,basalt,basalt,320.0,60.0,4.0,50.0,0.18,0.42,0.0,0.74,0.6,0.0,0.952029,0.306009,0.0,17.8189,0.0,1.0,1.51909,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_006_basalt,fno,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,320.0,60.0,4.0,50.0,0.18,0.42,0.0,0.74,0.6,0.0,0.804535,0.593905,0.0,36.4346,0.0,71741.764204,1.11909,66369.3515625,119229.3984375,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_006_basalt,transformer,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,320.0,60.0,4.0,50.0,0.18,0.42,0.0,0.74,0.6,0.0,0.944044,0.329819,0.0,19.258,0.0,1.0,0.117644,0.001585146,390.330353,tokenset,oformer-baseline@best_model.pth,,,200
case_007_sandstone,pinn,ok,checkpoint,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,20.0,25.0,4.0,75.0,0.24,0.58,0.0,0.58,0.66,0.0,0.999176,0.040583,0.0,2.326,0.0,0.041498,0.056724,2.4853e-05,0.034138,physics_informed,pinn-baseline@best_model.pth,,,200
case_007_sandstone,mgn,ok,rollout,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,20.0,25.0,4.0,75.0,0.24,0.58,0.0,0.58,0.66,0.0,0.973417,0.229039,0.0,13.2405,0.0,1.0,1.166102,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_007_sandstone,fno,ok,checkpoint,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,20.0,25.0,4.0,75.0,0.24,0.58,0.0,0.58,0.66,0.0,0.80459,0.593831,0.0,36.4293,0.0,71747.043162,0.766102,66374.9609375,119227.328125,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_007_sandstone,transformer,ok,checkpoint,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,20.0,25.0,4.0,75.0,0.24,0.58,0.0,0.58,0.66,0.0,0.997777,0.066644,0.0,3.821,0.0,1.0,0.074554,0.001350329,733.469849,tokenset,oformer-baseline@best_model.pth,,,200
case_008_basalt,pinn,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,260.0,5.0,4.0,50.0,0.18,0.42,0.0,0.74,0.6,0.0,0.961306,0.275482,0.0,15.991,0.0,0.035667,0.096912,1.6276e-05,0.284273,physics_informed,pinn-baseline@best_model.pth,,,200
case_008_basalt,mgn,ok,rollout,False,rect_2d,rect_2d,none,basalt,basalt,260.0,5.0,4.0,50.0,0.18,0.42,0.0,0.74,0.6,0.0,0.952029,0.306009,0.0,17.8189,0.0,1.0,1.51909,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_008_basalt,fno,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,260.0,5.0,4.0,50.0,0.18,0.42,0.0,0.74,0.6,0.0,0.804564,0.593866,0.0,36.4318,0.0,71744.780056,1.11909,66372.4921875,119227.015625,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_008_basalt,transformer,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,260.0,5.0,4.0,50.0,0.18,0.42,0.0,0.74,0.6,0.0,0.943668,0.330894,0.0,19.323,0.0,1.0,0.117644,0.001585116,383.035675,tokenset,oformer-baseline@best_model.pth,,,200
case_009_sandstone,pinn,ok,checkpoint,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,120.0,25.0,16.0,25.0,0.18,0.42,0.0,0.74,0.6,0.0,0.956051,0.293201,0.0,17.05,0.0,0.040271,0.097484,1.4648e-05,0.130778,physics_informed,pinn-baseline@best_model.pth,,,200
case_009_sandstone,mgn,ok,rollout,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,120.0,25.0,16.0,25.0,0.18,0.42,0.0,0.74,0.6,0.0,0.952029,0.306009,0.0,17.8189,0.0,1.0,3.353351,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_009_sandstone,fno,ok,checkpoint,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,120.0,25.0,16.0,25.0,0.18,0.42,0.0,0.74,0.6,0.0,0.804564,0.593866,0.0,36.4318,0.0,71744.780056,1.753351,66372.4921875,119227.015625,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_009_sandstone,transformer,ok,checkpoint,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,120.0,25.0,16.0,25.0,0.18,0.42,0.0,0.74,0.6,0.0,0.9405,0.339795,0.0,19.864,0.0,1.0,0.125553,0.00134441,733.473877,tokenset,oformer-baseline@best_model.pth,,,200
case_010_sandstone,pinn,ok,checkpoint,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,260.0,5.0,16.0,25.0,0.18,0.42,0.0,0.74,0.6,0.0,0.956051,0.293201,0.0,17.05,0.0,0.04031,0.100524,1.4961e-05,0.283344,physics_informed,pinn-baseline@best_model.pth,,,200
case_010_sandstone,mgn,ok,rollout,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,260.0,5.0,16.0,25.0,0.18,0.42,0.0,0.74,0.6,0.0,0.952029,0.306009,0.0,17.8189,0.0,1.0,3.353351,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_010_sandstone,fno,ok,checkpoint,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,260.0,5.0,16.0,25.0,0.18,0.42,0.0,0.74,0.6,0.0,0.804564,0.593866,0.0,36.4318,0.0,71744.780056,1.753351,66372.4921875,119227.015625,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_010_sandstone,transformer,ok,checkpoint,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,260.0,5.0,16.0,25.0,0.18,0.42,0.0,0.74,0.6,0.0,0.943789,0.330549,0.0,19.302,0.0,1.0,0.125553,0.001344412,733.549316,tokenset,oformer-baseline@best_model.pth,,,200
case_011_basalt,pinn,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,60.0,25.0,8.0,25.0,0.31,0.47,0.0,0.8,0.48,0.0,0.984453,0.175648,0.0,10.116,0.0,0.035349,0.077354,1.4732e-05,0.064072,physics_informed,pinn-baseline@best_model.pth,,,200
case_011_basalt,mgn,ok,rollout,False,rect_2d,rect_2d,none,basalt,basalt,60.0,25.0,8.0,25.0,0.31,0.47,0.0,0.8,0.48,0.0,0.999792,0.020404,0.0,1.1691,0.0,1.0,1.965784,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_011_basalt,fno,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,60.0,25.0,8.0,25.0,0.31,0.47,0.0,0.8,0.48,0.0,0.804572,0.593855,0.0,36.431,0.0,71744.780056,1.165784,66372.4921875,119227.015625,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_011_basalt,transformer,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,60.0,25.0,8.0,25.0,0.31,0.47,0.0,0.8,0.48,0.0,0.98504,0.172328,0.0,9.923,0.0,1.0,0.09802,0.001585117,364.524567,tokenset,oformer-baseline@best_model.pth,,,200
case_012_sandstone,pinn,ok,checkpoint,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,20.0,5.0,16.0,75.0,0.31,0.47,0.0,0.8,0.48,0.0,0.982249,0.187583,0.0,10.812,0.0,0.0404,0.07972,1.5695e-05,0.021705,physics_informed,pinn-baseline@best_model.pth,,,200
case_012_sandstone,mgn,ok,rollout,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,20.0,5.0,16.0,75.0,0.31,0.47,0.0,0.8,0.48,0.0,0.999792,0.020404,0.0,1.1691,0.0,1.0,3.194331,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_012_sandstone,fno,ok,checkpoint,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,20.0,5.0,16.0,75.0,0.31,0.47,0.0,0.8,0.48,0.0,0.804599,0.593819,0.0,36.4285,0.0,71747.043162,1.594331,66374.9609375,119227.328125,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_012_sandstone,transformer,ok,checkpoint,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,20.0,5.0,16.0,75.0,0.31,0.47,0.0,0.8,0.48,0.0,0.98936,0.145489,0.0,8.366,0.0,1.0,0.104611,0.001350329,733.469849,tokenset,oformer-baseline@best_model.pth,,,200
case_013_basalt,pinn,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,260.0,25.0,12.0,25.0,0.24,0.58,0.0,0.58,0.66,0.0,0.999283,0.037856,0.0,2.17,0.0,0.036451,0.057454,2.295e-05,0.42168,physics_informed,pinn-baseline@best_model.pth,,,200
case_013_basalt,mgn,ok,rollout,False,rect_2d,rect_2d,none,basalt,basalt,260.0,25.0,12.0,25.0,0.24,0.58,0.0,0.58,0.66,0.0,0.973417,0.229039,0.0,13.2405,0.0,1.0,2.345758,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_013_basalt,fno,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,260.0,25.0,12.0,25.0,0.24,0.58,0.0,0.58,0.66,0.0,0.804563,0.593867,0.0,36.4319,0.0,71744.780056,1.145758,66372.4921875,119227.015625,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_013_basalt,transformer,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,260.0,25.0,12.0,25.0,0.24,0.58,0.0,0.58,0.66,0.0,0.994567,0.104096,0.0,5.975,0.0,1.0,0.069857,0.001585116,383.035675,tokenset,oformer-baseline@best_model.pth,,,200
case_014_sandstone,pinn,ok,checkpoint,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,260.0,5.0,8.0,75.0,0.18,0.42,0.0,0.74,0.6,0.0,0.956051,0.293201,0.0,17.05,0.0,0.0405,0.100524,1.6574e-05,0.283344,physics_informed,pinn-baseline@best_model.pth,,,200
case_014_sandstone,mgn,ok,rollout,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,260.0,5.0,8.0,75.0,0.18,0.42,0.0,0.74,0.6,0.0,0.952029,0.306009,0.0,17.8189,0.0,1.0,2.153351,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_014_sandstone,fno,ok,checkpoint,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,260.0,5.0,8.0,75.0,0.18,0.42,0.0,0.74,0.6,0.0,0.804564,0.593866,0.0,36.4318,0.0,71744.780056,1.353351,66372.4921875,119227.015625,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_014_sandstone,transformer,ok,checkpoint,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,260.0,5.0,8.0,75.0,0.18,0.42,0.0,0.74,0.6,0.0,0.943789,0.330549,0.0,19.302,0.0,1.0,0.125553,0.001344412,733.549316,tokenset,oformer-baseline@best_model.pth,,,200
case_015_basalt,pinn,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,60.0,25.0,4.0,50.0,0.18,0.42,0.0,0.74,0.6,0.0,0.961306,0.275482,0.0,15.991,0.0,0.03562,0.09284,1.595e-05,0.065607,physics_informed,pinn-baseline@best_model.pth,,,200
case_015_basalt,mgn,ok,rollout,False,rect_2d,rect_2d,none,basalt,basalt,60.0,25.0,4.0,50.0,0.18,0.42,0.0,0.74,0.6,0.0,0.952029,0.306009,0.0,17.8189,0.0,1.0,1.51909,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_015_basalt,fno,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,60.0,25.0,4.0,50.0,0.18,0.42,0.0,0.74,0.6,0.0,0.804564,0.593866,0.0,36.4318,0.0,71744.780056,1.11909,66372.4921875,119227.015625,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_015_basalt,transformer,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,60.0,25.0,4.0,50.0,0.18,0.42,0.0,0.74,0.6,0.0,0.942523,0.334141,0.0,19.52,0.0,1.0,0.117644,0.001585117,364.524567,tokenset,oformer-baseline@best_model.pth,,,200
case_016_basalt,pinn,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,120.0,25.0,12.0,50.0,0.31,0.47,0.0,0.8,0.48,0.0,0.984453,0.175648,0.0,10.116,0.0,0.035378,0.078305,1.5613e-05,0.128138,physics_informed,pinn-baseline@best_model.pth,,,200
case_016_basalt,mgn,ok,rollout,False,rect_2d,rect_2d,none,basalt,basalt,120.0,25.0,12.0,50.0,0.31,0.47,0.0,0.8,0.48,0.0,0.999792,0.020404,0.0,1.1691,0.0,1.0,2.565784,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_016_basalt,fno,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,120.0,25.0,12.0,50.0,0.31,0.47,0.0,0.8,0.48,0.0,0.804572,0.593855,0.0,36.431,0.0,71744.780056,1.365784,66372.4921875,119227.015625,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_016_basalt,transformer,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,120.0,25.0,12.0,50.0,0.31,0.47,0.0,0.8,0.48,0.0,0.985247,0.171141,0.0,9.854,0.0,1.0,0.09802,0.001585117,364.524261,tokenset,oformer-baseline@best_model.pth,,,200
case_017_sandstone,pinn,ok,checkpoint,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,260.0,5.0,4.0,25.0,0.12,0.34,0.0,0.68,0.52,0.0,0.974312,0.225202,0.0,13.015,0.0,0.039882,0.100524,1.1952e-05,0.226676,physics_informed,pinn-baseline@best_model.pth,,,200
case_017_sandstone,mgn,ok,rollout,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,260.0,5.0,4.0,25.0,0.12,0.34,0.0,0.68,0.52,0.0,0.952029,0.306009,0.0,17.8189,0.0,1.0,1.553351,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_017_sandstone,fno,ok,checkpoint,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,260.0,5.0,4.0,25.0,0.12,0.34,0.0,0.68,0.52,0.0,0.804566,0.593863,0.0,36.4316,0.0,71744.780056,1.153351,66372.4921875,119227.015625,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_017_sandstone,transformer,ok,checkpoint,False,rect_2d,rect_2d,none,sandstone,sandstone_medium,260.0,5.0,4.0,25.0,0.12,0.34,0.0,0.68,0.52,0.0,0.9656,0.260032,0.0,15.072,0.0,1.0,0.125553,0.001344412,733.549316,tokenset,oformer-baseline@best_model.pth,,,200
case_018_basalt,pinn,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,260.0,60.0,4.0,50.0,0.18,0.42,0.0,0.74,0.6,0.0,0.961306,0.275482,0.0,15.991,0.0,0.035719,0.096487,1.6633e-05,0.284273,physics_informed,pinn-baseline@best_model.pth,,,200
case_018_basalt,mgn,ok,rollout,False,rect_2d,rect_2d,none,basalt,basalt,260.0,60.0,4.0,50.0,0.18,0.42,0.0,0.74,0.6,0.0,0.952029,0.306009,0.0,17.8189,0.0,1.0,1.51909,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_018_basalt,fno,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,260.0,60.0,4.0,50.0,0.18,0.42,0.0,0.74,0.6,0.0,0.804564,0.593866,0.0,36.4318,0.0,71744.780056,1.11909,66372.4921875,119227.015625,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_018_basalt,transformer,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,260.0,60.0,4.0,50.0,0.18,0.42,0.0,0.74,0.6,0.0,0.943668,0.330894,0.0,19.323,0.0,1.0,0.117644,0.001585116,383.035675,tokenset,oformer-baseline@best_model.pth,,,200
case_019_basalt,pinn,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,20.0,25.0,8.0,75.0,0.18,0.42,0.0,0.74,0.6,0.0,0.961306,0.275482,0.0,15.991,0.0,0.035627,0.092094,1.6625e-05,0.021873,physics_informed,pinn-baseline@best_model.pth,,,200
case_019_basalt,mgn,ok,rollout,False,rect_2d,rect_2d,none,basalt,basalt,20.0,25.0,8.0,75.0,0.18,0.42,0.0,0.74,0.6,0.0,0.952029,0.306009,0.0,17.8189,0.0,1.0,2.11909,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_019_basalt,fno,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,20.0,25.0,8.0,75.0,0.18,0.42,0.0,0.74,0.6,0.0,0.804591,0.59383,0.0,36.4293,0.0,71747.043162,1.31909,66374.9609375,119227.328125,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_019_basalt,transformer,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,20.0,25.0,8.0,75.0,0.18,0.42,0.0,0.74,0.6,0.0,0.942316,0.334723,0.0,19.556,0.0,1.0,0.117644,0.001585118,364.524811,tokenset,oformer-baseline@best_model.pth,,,200
case_020_basalt,pinn,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,120.0,60.0,4.0,25.0,0.12,0.34,0.0,0.68,0.52,0.0,0.977465,0.211097,0.0,12.187,0.0,0.035104,0.093719,1.2378e-05,0.104967,physics_informed,pinn-baseline@best_model.pth,,,200
case_020_basalt,mgn,ok,rollout,False,rect_2d,rect_2d,none,basalt,basalt,120.0,60.0,4.0,25.0,0.12,0.34,0.0,0.68,0.52,0.0,0.952029,0.306009,0.0,17.8189,0.0,1.0,1.51909,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_020_basalt,fno,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,120.0,60.0,4.0,25.0,0.12,0.34,0.0,0.68,0.52,0.0,0.804566,0.593863,0.0,36.4316,0.0,71744.780056,1.11909,66372.4921875,119227.015625,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_020_basalt,transformer,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,120.0,60.0,4.0,25.0,0.12,0.34,0.0,0.68,0.52,0.0,0.96052,0.278211,0.0,16.153,0.0,1.0,0.117644,0.001585117,364.524261,tokenset,oformer-baseline@best_model.pth,,,200
case_021_basalt,pinn,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,180.0,5.0,8.0,50.0,0.12,0.34,0.0,0.68,0.52,0.0,0.977465,0.211097,0.0,12.187,0.0,0.035079,0.095303,1.2838e-05,0.157447,physics_informed,pinn-baseline@best_model.pth,,,200
case_021_basalt,mgn,ok,rollout,False,rect_2d,rect_2d,none,basalt,basalt,180.0,5.0,8.0,50.0,0.12,0.34,0.0,0.68,0.52,0.0,0.952029,0.306009,0.0,17.8189,0.0,1.0,2.11909,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_021_basalt,fno,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,180.0,5.0,8.0,50.0,0.12,0.34,0.0,0.68,0.52,0.0,0.804566,0.593863,0.0,36.4316,0.0,71744.780056,1.31909,66372.4921875,119227.015625,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_021_basalt,transformer,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,180.0,5.0,8.0,50.0,0.12,0.34,0.0,0.68,0.52,0.0,0.960827,0.277148,0.0,16.09,0.0,1.0,0.117644,0.001585116,371.480377,tokenset,oformer-baseline@best_model.pth,,,200
case_022_basalt,pinn,ok,checkpoint,False,rect_2d,rect_2d,none,basalt,basalt,60.0,60.0,12.0,75.0,0.12,0.34,0.0,0.68,0.52,0.0,0.977465,0.211097,0.0,12.187,0.0,0.035078,0.092581,1.3518e-05,0.052487,physics_informed,pinn-baseline@best_model.pth,,,200
case_022_basalt,mgn,ok,rollout,False,rect_2d,rect_2d,none,basalt,basalt,60.0,60.0,12.0,75.0,0.12,0.34,0.0,0.68,0.52,0.0,0.952029,0.306009,0.0,17.8189,0.0,1.0,2.71909,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
