case_id,model,status,service_mode,fallback_used,requested_domain_type,effective_domain_type,domain_adaptation,material,medium_id,temperature_c,pressure_mpa,time_ms,frequency_hz,source_x,source_y,source_z,probe_x,probe_y,probe_z,direction_x,direction_y,direction_z,azimuth_deg,elevation_deg,magnitude,travel_time_ms_pred,max_displacement,max_temperature_perturbation,wave_type,model_version,error_code,error_message,http_status
case_003_basalt,fno,ok,checkpoint,False,rect_3d,rect_2d,rect_3d_to_rect_2d,basalt,basalt,60.0,60.0,4.0,75.0,0.24,0.58,0.34,0.58,0.66,0.7,-0.964585,-0.263772,0.0,-164.706,0.0,20605751.338404,0.745758,17790338.0,2470058.75,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_003_basalt,transformer,ok,checkpoint,False,rect_3d,rect_3d,none,basalt,basalt,60.0,60.0,4.0,75.0,0.24,0.58,0.34,0.58,0.66,0.7,0.462889,0.036367,0.88567,4.492,62.334,1.0,0.100319,0.001585117,364.524567,tokenset,oformer-baseline@best_model.pth,,,200
case_004_sandstone,pinn,ok,checkpoint,False,rect_3d,rect_3d,none,sandstone,sandstone_medium,120.0,25.0,12.0,75.0,0.12,0.34,0.18,0.68,0.52,0.52,0.762082,0.169979,0.624771,12.574,38.665,0.039946,0.112598,1.1928e-05,0.096056,physics_informed,pinn-baseline@best_model.pth,,,200
case_004_sandstone,mgn,ok,rollout,False,rect_3d,rect_3d,none,sandstone,sandstone_medium,120.0,25.0,12.0,75.0,0.12,0.34,0.18,0.68,0.52,0.52,0.824243,0.264935,0.500433,17.8189,30.0287,1.0,2.901153,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_004_sandstone,fno,ok,checkpoint,False,rect_3d,rect_2d,rect_3d_to_rect_2d,sandstone,sandstone_medium,120.0,25.0,12.0,75.0,0.12,0.34,0.18,0.68,0.52,0.52,-0.964585,-0.263772,0.0,-164.706,0.0,20605752.624298,1.553351,17790332.0,2470058.75,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_004_sandstone,transformer,ok,checkpoint,False,rect_3d,rect_3d,none,sandstone,sandstone_medium,120.0,25.0,12.0,75.0,0.12,0.34,0.18,0.68,0.52,0.52,0.522354,0.144544,0.840389,15.468,57.181,1.0,0.145018,0.00134441,733.473877,tokenset,oformer-baseline@best_model.pth,,,200
case_005_sandstone,pinn,ok,checkpoint,False,rect_3d,rect_3d,none,sandstone,sandstone_medium,180.0,60.0,12.0,50.0,0.31,0.47,0.22,0.8,0.48,0.78,0.613563,0.140551,0.777037,12.902,50.99,0.040007,0.124519,1.2385e-05,0.153181,physics_informed,pinn-baseline@best_model.pth,,,200
case_005_sandstone,mgn,ok,rollout,False,rect_3d,rect_3d,none,sandstone,sandstone_medium,180.0,60.0,12.0,50.0,0.31,0.47,0.22,0.8,0.48,0.78,0.658445,0.013438,0.752509,1.1691,48.8082,1.0,3.006122,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_005_sandstone,fno,ok,checkpoint,False,rect_3d,rect_2d,rect_3d_to_rect_2d,sandstone,sandstone_medium,180.0,60.0,12.0,50.0,0.31,0.47,0.22,0.8,0.48,0.78,-0.964585,-0.263772,0.0,-164.706,0.0,20605752.624298,1.394331,17790332.0,2470058.75,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_005_sandstone,transformer,ok,checkpoint,False,rect_3d,rect_3d,none,sandstone,sandstone_medium,180.0,60.0,12.0,50.0,0.31,0.47,0.22,0.8,0.48,0.78,0.350563,0.063766,0.934366,10.309,69.126,1.0,0.158843,0.001344412,733.475708,tokenset,oformer-baseline@best_model.pth,,,200
case_006_basalt,pinn,ok,checkpoint,False,rect_3d,rect_3d,none,basalt,basalt,320.0,60.0,4.0,50.0,0.18,0.42,0.26,0.74,0.6,0.6,0.717314,0.204185,0.666159,15.889,41.771,0.035591,0.112875,1.564e-05,0.326097,physics_informed,pinn-baseline@best_model.pth,,,200
case_006_basalt,mgn,ok,rollout,False,rect_3d,rect_3d,none,basalt,basalt,320.0,60.0,4.0,50.0,0.18,0.42,0.26,0.74,0.6,0.6,0.824243,0.264935,0.500433,17.8189,30.0287,1.0,1.66158,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_006_basalt,fno,ok,checkpoint,False,rect_3d,rect_2d,rect_3d_to_rect_2d,basalt,basalt,320.0,60.0,4.0,50.0,0.18,0.42,0.26,0.74,0.6,0.6,-0.964585,-0.263772,0.0,-164.706,0.0,20605753.253962,1.11909,17790334.0,2470045.0,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_006_basalt,transformer,ok,checkpoint,False,rect_3d,rect_3d,none,basalt,basalt,320.0,60.0,4.0,50.0,0.18,0.42,0.26,0.74,0.6,0.6,0.570481,0.201423,0.796229,19.447,52.771,1.0,0.135882,0.001585146,390.330353,tokenset,oformer-baseline@best_model.pth,,,200
case_007_sandstone,pinn,ok,checkpoint,False,rect_3d,rect_3d,none,sandstone,sandstone_medium,20.0,25.0,4.0,75.0,0.24,0.58,0.34,0.58,0.66,0.7,0.635998,0.002774,0.771686,0.25,50.506,0.041011,0.08146,2.0818e-05,0.028582,physics_informed,pinn-baseline@best_model.pth,,,200
case_007_sandstone,mgn,ok,rollout,False,rect_3d,rect_3d,none,sandstone,sandstone_medium,20.0,25.0,4.0,75.0,0.24,0.58,0.34,0.58,0.66,0.7,0.677834,0.15949,0.717707,13.2405,45.8655,1.0,1.412962,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_007_sandstone,fno,ok,checkpoint,False,rect_3d,rect_2d,rect_3d_to_rect_2d,sandstone,sandstone_medium,20.0,25.0,4.0,75.0,0.24,0.58,0.34,0.58,0.66,0.7,-0.964585,-0.263772,0.0,-164.706,0.0,20605751.338404,0.766102,17790338.0,2470057.25,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_007_sandstone,transformer,ok,checkpoint,False,rect_3d,rect_3d,none,sandstone,sandstone_medium,20.0,25.0,4.0,75.0,0.24,0.58,0.34,0.58,0.66,0.7,0.381924,0.003099,0.924189,0.465,67.546,1.0,0.107065,0.001350329,733.469849,tokenset,oformer-baseline@best_model.pth,,,200
case_008_basalt,pinn,ok,checkpoint,False,rect_3d,rect_3d,none,basalt,basalt,260.0,5.0,4.0,50.0,0.18,0.42,0.26,0.74,0.6,0.6,0.717314,0.204185,0.666159,15.889,41.771,0.035525,0.111936,1.5178e-05,0.264955,physics_informed,pinn-baseline@best_model.pth,,,200
case_008_basalt,mgn,ok,rollout,False,rect_3d,rect_3d,none,basalt,basalt,260.0,5.0,4.0,50.0,0.18,0.42,0.26,0.74,0.6,0.6,0.824243,0.264935,0.500433,17.8189,30.0287,1.0,1.66158,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_008_basalt,fno,ok,checkpoint,False,rect_3d,rect_2d,rect_3d_to_rect_2d,basalt,basalt,260.0,5.0,4.0,50.0,0.18,0.42,0.26,0.74,0.6,0.6,-0.964585,-0.263772,0.0,-164.706,0.0,20605753.253962,1.11909,17790334.0,2470045.0,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_008_basalt,transformer,ok,checkpoint,False,rect_3d,rect_3d,none,basalt,basalt,260.0,5.0,4.0,50.0,0.18,0.42,0.26,0.74,0.6,0.6,0.570677,0.202307,0.795864,19.52,52.737,1.0,0.135882,0.001585116,383.035675,tokenset,oformer-baseline@best_model.pth,,,200
case_009_sandstone,pinn,ok,checkpoint,False,rect_3d,rect_3d,none,sandstone,sandstone_medium,120.0,25.0,16.0,25.0,0.18,0.42,0.26,0.74,0.6,0.6,0.732497,0.223143,0.643161,16.942,40.028,0.040132,0.112598,1.3453e-05,0.120068,physics_informed,pinn-baseline@best_model.pth,,,200
case_009_sandstone,mgn,ok,rollout,False,rect_3d,rect_3d,none,sandstone,sandstone_medium,120.0,25.0,16.0,25.0,0.18,0.42,0.26,0.74,0.6,0.6,0.824243,0.264935,0.500433,17.8189,30.0287,1.0,3.501153,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_009_sandstone,fno,ok,checkpoint,False,rect_3d,rect_2d,rect_3d_to_rect_2d,sandstone,sandstone_medium,120.0,25.0,16.0,25.0,0.18,0.42,0.26,0.74,0.6,0.6,-0.964585,-0.263772,0.0,-164.706,0.0,20605752.624298,1.753351,17790332.0,2470058.75,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_009_sandstone,transformer,ok,checkpoint,False,rect_3d,rect_3d,none,sandstone,sandstone_medium,120.0,25.0,16.0,25.0,0.18,0.42,0.26,0.74,0.6,0.6,0.499978,0.18392,0.846283,20.196,57.81,1.0,0.145018,0.00134441,733.473877,tokenset,oformer-baseline@best_model.pth,,,200
case_010_sandstone,pinn,ok,checkpoint,False,rect_3d,rect_3d,none,sandstone,sandstone_medium,260.0,5.0,16.0,25.0,0.18,0.42,0.26,0.74,0.6,0.6,0.732497,0.223143,0.643161,16.942,40.028,0.040168,0.116109,1.374e-05,0.26014,physics_informed,pinn-baseline@best_model.pth,,,200
case_010_sandstone,mgn,ok,rollout,False,rect_3d,rect_3d,none,sandstone,sandstone_medium,260.0,5.0,16.0,25.0,0.18,0.42,0.26,0.74,0.6,0.6,0.824243,0.264935,0.500433,17.8189,30.0287,1.0,3.501153,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_010_sandstone,fno,ok,checkpoint,False,rect_3d,rect_2d,rect_3d_to_rect_2d,sandstone,sandstone_medium,260.0,5.0,16.0,25.0,0.18,0.42,0.26,0.74,0.6,0.6,-0.964585,-0.263772,0.0,-164.706,0.0,20605753.253962,1.753351,17790334.0,2470045.0,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_010_sandstone,transformer,ok,checkpoint,False,rect_3d,rect_3d,none,sandstone,sandstone_medium,260.0,5.0,16.0,25.0,0.18,0.42,0.26,0.74,0.6,0.6,0.494146,0.17554,0.851472,19.557,58.372,1.0,0.145018,0.001344412,733.549316,tokenset,oformer-baseline@best_model.pth,,,200
case_011_basalt,pinn,ok,checkpoint,False,rect_3d,rect_3d,none,basalt,basalt,60.0,25.0,8.0,25.0,0.31,0.47,0.22,0.8,0.48,0.78,0.593385,0.126993,0.794838,12.08,52.64,0.034986,0.117455,1.2079e-05,0.052501,physics_informed,pinn-baseline@best_model.pth,,,200
case_011_basalt,mgn,ok,rollout,False,rect_3d,rect_3d,none,basalt,basalt,60.0,25.0,8.0,25.0,0.31,0.47,0.22,0.8,0.48,0.78,0.658445,0.013438,0.752509,1.1691,48.8082,1.0,2.362777,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_011_basalt,fno,ok,checkpoint,False,rect_3d,rect_2d,rect_3d_to_rect_2d,basalt,basalt,60.0,25.0,8.0,25.0,0.31,0.47,0.22,0.8,0.48,0.78,-0.964585,-0.263772,0.0,-164.706,0.0,20605751.338404,1.165784,17790338.0,2470057.25,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_011_basalt,transformer,ok,checkpoint,False,rect_3d,rect_3d,none,basalt,basalt,60.0,25.0,8.0,25.0,0.31,0.47,0.22,0.8,0.48,0.78,0.44221,0.100471,0.891267,12.8,63.033,1.0,0.148835,0.001585117,364.524567,tokenset,oformer-baseline@best_model.pth,,,200
case_012_sandstone,pinn,ok,checkpoint,False,rect_3d,rect_3d,none,sandstone,sandstone_medium,20.0,5.0,16.0,75.0,0.31,0.47,0.22,0.8,0.48,0.78,0.613563,0.140551,0.777037,12.902,50.99,0.039992,0.121048,1.2315e-05,0.017026,physics_informed,pinn-baseline@best_model.pth,,,200
case_012_sandstone,mgn,ok,rollout,False,rect_3d,rect_3d,none,sandstone,sandstone_medium,20.0,5.0,16.0,75.0,0.31,0.47,0.22,0.8,0.48,0.78,0.658445,0.013438,0.752509,1.1691,48.8082,1.0,3.606122,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_012_sandstone,fno,ok,checkpoint,False,rect_3d,rect_2d,rect_3d_to_rect_2d,sandstone,sandstone_medium,20.0,5.0,16.0,75.0,0.31,0.47,0.22,0.8,0.48,0.78,-0.964585,-0.263772,0.0,-164.706,0.0,20605751.338404,1.594331,17790338.0,2470057.25,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_012_sandstone,transformer,ok,checkpoint,False,rect_3d,rect_3d,none,sandstone,sandstone_medium,20.0,5.0,16.0,75.0,0.31,0.47,0.22,0.8,0.48,0.78,0.359805,0.072831,0.93018,11.443,68.463,1.0,0.158843,0.001350329,733.469849,tokenset,oformer-baseline@best_model.pth,,,200
case_013_basalt,pinn,ok,checkpoint,False,rect_3d,rect_3d,none,basalt,basalt,260.0,25.0,12.0,25.0,0.24,0.58,0.34,0.58,0.66,0.7,0.614644,0.002444,0.788801,0.228,52.074,0.036034,0.082509,1.9959e-05,0.366508,physics_informed,pinn-baseline@best_model.pth,,,200
case_013_basalt,mgn,ok,rollout,False,rect_3d,rect_3d,none,basalt,basalt,260.0,25.0,12.0,25.0,0.24,0.58,0.34,0.58,0.66,0.7,0.677834,0.15949,0.717707,13.2405,45.8655,1.0,2.583746,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_013_basalt,fno,ok,checkpoint,False,rect_3d,rect_2d,rect_3d_to_rect_2d,basalt,basalt,260.0,25.0,12.0,25.0,0.24,0.58,0.34,0.58,0.66,0.7,-0.964585,-0.263772,0.0,-164.706,0.0,20605753.253962,1.145758,17790334.0,2470045.0,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_013_basalt,transformer,ok,checkpoint,False,rect_3d,rect_3d,none,basalt,basalt,260.0,25.0,12.0,25.0,0.24,0.58,0.34,0.58,0.66,0.7,0.461608,0.033429,0.886454,4.142,62.431,1.0,0.100319,0.001585116,383.035675,tokenset,oformer-baseline@best_model.pth,,,200
case_014_sandstone,pinn,ok,checkpoint,False,rect_3d,rect_3d,none,sandstone,sandstone_medium,260.0,5.0,8.0,75.0,0.18,0.42,0.26,0.74,0.6,0.6,0.732496,0.223143,0.643161,16.943,40.028,0.040345,0.116109,1.5223e-05,0.26014,physics_informed,pinn-baseline@best_model.pth,,,200
case_014_sandstone,mgn,ok,rollout,False,rect_3d,rect_3d,none,sandstone,sandstone_medium,260.0,5.0,8.0,75.0,0.18,0.42,0.26,0.74,0.6,0.6,0.824243,0.264935,0.500433,17.8189,30.0287,1.0,2.301153,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_014_sandstone,fno,ok,checkpoint,False,rect_3d,rect_2d,rect_3d_to_rect_2d,sandstone,sandstone_medium,260.0,5.0,8.0,75.0,0.18,0.42,0.26,0.74,0.6,0.6,-0.964585,-0.263772,0.0,-164.706,0.0,20605753.253962,1.353351,17790334.0,2470045.0,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_014_sandstone,transformer,ok,checkpoint,False,rect_3d,rect_3d,none,sandstone,sandstone_medium,260.0,5.0,8.0,75.0,0.18,0.42,0.26,0.74,0.6,0.6,0.494146,0.17554,0.851472,19.557,58.372,1.0,0.145018,0.001344412,733.549316,tokenset,oformer-baseline@best_model.pth,,,200
case_015_basalt,pinn,ok,checkpoint,False,rect_3d,rect_3d,none,basalt,basalt,60.0,25.0,4.0,50.0,0.18,0.42,0.26,0.74,0.6,0.6,0.717314,0.204185,0.666159,15.889,41.771,0.035481,0.107233,1.4874e-05,0.061149,physics_informed,pinn-baseline@best_model.pth,,,200
case_015_basalt,mgn,ok,rollout,False,rect_3d,rect_3d,none,basalt,basalt,60.0,25.0,4.0,50.0,0.18,0.42,0.26,0.74,0.6,0.6,0.824243,0.264935,0.500433,17.8189,30.0287,1.0,1.66158,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_015_basalt,fno,ok,checkpoint,False,rect_3d,rect_2d,rect_3d_to_rect_2d,basalt,basalt,60.0,25.0,4.0,50.0,0.18,0.42,0.26,0.74,0.6,0.6,-0.964585,-0.263772,0.0,-164.706,0.0,20605751.338404,1.11909,17790338.0,2470057.25,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_015_basalt,transformer,ok,checkpoint,False,rect_3d,rect_3d,none,basalt,basalt,60.0,25.0,4.0,50.0,0.18,0.42,0.26,0.74,0.6,0.6,0.571487,0.205063,0.794576,19.739,52.615,1.0,0.135882,0.001585117,364.524567,tokenset,oformer-baseline@best_model.pth,,,200
case_016_basalt,pinn,ok,checkpoint,False,rect_3d,rect_3d,none,basalt,basalt,120.0,25.0,12.0,50.0,0.31,0.47,0.22,0.8,0.48,0.78,0.593385,0.126993,0.794838,12.08,52.64,0.03499,0.118899,1.2801e-05,0.104995,physics_informed,pinn-baseline@best_model.pth,,,200
case_016_basalt,mgn,ok,rollout,False,rect_3d,rect_3d,none,basalt,basalt,120.0,25.0,12.0,50.0,0.31,0.47,0.22,0.8,0.48,0.78,0.658445,0.013438,0.752509,1.1691,48.8082,1.0,2.962777,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_016_basalt,fno,ok,checkpoint,False,rect_3d,rect_2d,rect_3d_to_rect_2d,basalt,basalt,120.0,25.0,12.0,50.0,0.31,0.47,0.22,0.8,0.48,0.78,-0.964585,-0.263772,0.0,-164.706,0.0,20605752.624298,1.365784,17790332.0,2470058.75,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_016_basalt,transformer,ok,checkpoint,False,rect_3d,rect_3d,none,basalt,basalt,120.0,25.0,12.0,50.0,0.31,0.47,0.22,0.8,0.48,0.78,0.441817,0.099651,0.891553,12.71,63.069,1.0,0.148835,0.001585117,364.524261,tokenset,oformer-baseline@best_model.pth,,,200
case_017_sandstone,pinn,ok,checkpoint,False,rect_3d,rect_3d,none,sandstone,sandstone_medium,260.0,5.0,4.0,25.0,0.12,0.34,0.18,0.68,0.52,0.52,0.762081,0.169979,0.624771,12.574,38.665,0.039774,0.116109,1.0977e-05,0.208113,physics_informed,pinn-baseline@best_model.pth,,,200
case_017_sandstone,mgn,ok,rollout,False,rect_3d,rect_3d,none,sandstone,sandstone_medium,260.0,5.0,4.0,25.0,0.12,0.34,0.18,0.68,0.52,0.52,0.824243,0.264935,0.500433,17.8189,30.0287,1.0,1.701153,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_017_sandstone,fno,ok,checkpoint,False,rect_3d,rect_2d,rect_3d_to_rect_2d,sandstone,sandstone_medium,260.0,5.0,4.0,25.0,0.12,0.34,0.18,0.68,0.52,0.52,-0.964585,-0.263772,0.0,-164.706,0.0,20605753.253962,1.153351,17790334.0,2470045.0,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_017_sandstone,transformer,ok,checkpoint,False,rect_3d,rect_3d,none,sandstone,sandstone_medium,260.0,5.0,4.0,25.0,0.12,0.34,0.18,0.68,0.52,0.52,0.516626,0.135347,0.845446,14.681,57.72,1.0,0.145018,0.001344412,733.549316,tokenset,oformer-baseline@best_model.pth,,,200
case_018_basalt,pinn,ok,checkpoint,False,rect_3d,rect_3d,none,basalt,basalt,260.0,60.0,4.0,50.0,0.18,0.42,0.26,0.74,0.6,0.6,0.717314,0.204185,0.666159,15.889,41.771,0.035573,0.111446,1.5511e-05,0.264955,physics_informed,pinn-baseline@best_model.pth,,,200
case_018_basalt,mgn,ok,rollout,False,rect_3d,rect_3d,none,basalt,basalt,260.0,60.0,4.0,50.0,0.18,0.42,0.26,0.74,0.6,0.6,0.824243,0.264935,0.500433,17.8189,30.0287,1.0,1.66158,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_018_basalt,fno,ok,checkpoint,False,rect_3d,rect_2d,rect_3d_to_rect_2d,basalt,basalt,260.0,60.0,4.0,50.0,0.18,0.42,0.26,0.74,0.6,0.6,-0.964585,-0.263772,0.0,-164.706,0.0,20605753.253962,1.11909,17790334.0,2470045.0,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_018_basalt,transformer,ok,checkpoint,False,rect_3d,rect_3d,none,basalt,basalt,260.0,60.0,4.0,50.0,0.18,0.42,0.26,0.74,0.6,0.6,0.570677,0.202307,0.795864,19.52,52.737,1.0,0.135882,0.001585116,383.035675,tokenset,oformer-baseline@best_model.pth,,,200
case_019_basalt,pinn,ok,checkpoint,False,rect_3d,rect_3d,none,basalt,basalt,20.0,25.0,8.0,75.0,0.18,0.42,0.26,0.74,0.6,0.6,0.717314,0.204185,0.66616,15.889,41.771,0.03548,0.106372,1.5502e-05,0.020387,physics_informed,pinn-baseline@best_model.pth,,,200
case_019_basalt,mgn,ok,rollout,False,rect_3d,rect_3d,none,basalt,basalt,20.0,25.0,8.0,75.0,0.18,0.42,0.26,0.74,0.6,0.6,0.824243,0.264935,0.500433,17.8189,30.0287,1.0,2.26158,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_019_basalt,fno,ok,checkpoint,False,rect_3d,rect_2d,rect_3d_to_rect_2d,basalt,basalt,20.0,25.0,8.0,75.0,0.18,0.42,0.26,0.74,0.6,0.6,-0.964585,-0.263772,0.0,-164.706,0.0,20605751.338404,1.31909,17790338.0,2470057.25,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_019_basalt,transformer,ok,checkpoint,False,rect_3d,rect_3d,none,basalt,basalt,20.0,25.0,8.0,75.0,0.18,0.42,0.26,0.74,0.6,0.6,0.571672,0.205572,0.794312,19.779,52.59,1.0,0.135882,0.001585118,364.524811,tokenset,oformer-baseline@best_model.pth,,,200
case_020_basalt,pinn,ok,checkpoint,False,rect_3d,rect_3d,none,basalt,basalt,120.0,60.0,4.0,25.0,0.12,0.34,0.18,0.68,0.52,0.52,0.74633,0.15553,0.647149,11.772,40.327,0.034998,0.108249,1.1542e-05,0.097834,physics_informed,pinn-baseline@best_model.pth,,,200
case_020_basalt,mgn,ok,rollout,False,rect_3d,rect_3d,none,basalt,basalt,120.0,60.0,4.0,25.0,0.12,0.34,0.18,0.68,0.52,0.52,0.824243,0.264935,0.500433,17.8189,30.0287,1.0,1.66158,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_020_basalt,fno,ok,checkpoint,False,rect_3d,rect_2d,rect_3d_to_rect_2d,basalt,basalt,120.0,60.0,4.0,25.0,0.12,0.34,0.18,0.68,0.52,0.52,-0.964585,-0.263772,0.0,-164.706,0.0,20605752.624298,1.11909,17790332.0,2470058.75,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
case_020_basalt,transformer,ok,checkpoint,False,rect_3d,rect_3d,none,basalt,basalt,120.0,60.0,4.0,25.0,0.12,0.34,0.18,0.68,0.52,0.52,0.591979,0.169519,0.787924,15.98,51.992,1.0,0.135882,0.001585117,364.524261,tokenset,oformer-baseline@best_model.pth,,,200
case_021_basalt,pinn,ok,checkpoint,False,rect_3d,rect_3d,none,basalt,basalt,180.0,5.0,8.0,50.0,0.12,0.34,0.18,0.68,0.52,0.52,0.74633,0.15553,0.647149,11.772,40.327,0.034967,0.110078,1.1971e-05,0.146747,physics_informed,pinn-baseline@best_model.pth,,,200
case_021_basalt,mgn,ok,rollout,False,rect_3d,rect_3d,none,basalt,basalt,180.0,5.0,8.0,50.0,0.12,0.34,0.18,0.68,0.52,0.52,0.824243,0.264935,0.500433,17.8189,30.0287,1.0,2.26158,0.0020457988139241934,3.21051025390625,dominant_p,real-meshgraphnet-v1,,,200
case_021_basalt,fno,ok,checkpoint,False,rect_3d,rect_2d,rect_3d_to_rect_2d,basalt,basalt,180.0,5.0,8.0,50.0,0.12,0.34,0.18,0.68,0.52,0.52,-0.964585,-0.263772,0.0,-164.706,0.0,20605752.624298,1.31909,17790332.0,2470058.75,fno_checkpoint_inference,fno-baseline@best_model.pth,,,200
